"site","Lat_Y","Long_X","...1","genotype","master_id","date","tag_id","project","attachment","geno_layout","array","frag_n","size_tle","region","visit_1","1_month_date","n_old_dead_1","n_new_dead_1","n_missing_1","n_broken_1","per_partial_dead_old_1","per_partial_dead_new_1","snails1","disease1","bleach1","condition1","comments1","visit_12","12_month_date","n_old_dead_12","n_new_dead_12","n_missing_12","n_broken_12","per_partial_dead_old_12","per_partial_dead_new_12","snails12","disease12","bleach12","condition12","comments12","month","day","year","monitor_month_1","monitor_day_1","monitor_year_1","monitor_month_12","monitor_day_12","monitor_year_12","1_month_duration","12_month_duration","irma","alive1","propalive1","alive12","propalive12","total_n"
"C-5",24.53055,-81.48723,3134,"44","43689-C-5-504-44",2019-08-12,"504","Restoration","nails/cable ties","grouped",6,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,5,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1240
"C-5",24.53055,-81.48723,3146,"44","43689-C-5-507-44",2019-08-12,"507","Restoration","nails/cable ties","grouped",6,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,2,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1240
"C-5",24.53055,-81.48723,3153,"44","43689-C-5-503-44",2019-08-12,"503","Restoration","nails/cable ties","grouped",6,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,15,5,"Y","N","N",2,NA,12,2020-07-16,0,0,1,1,10,0,"N","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1240
"C-5",24.53055,-81.48723,3156,"44","43689-C-5-502-44",2019-08-12,"502","Restoration","nails/cable ties","grouped",6,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,20,0,"N","N","N",2,NA,12,2020-07-16,0,0,1,1,3,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1240
"C-5",24.53055,-81.48723,3288,"47","43689-C-5-473-47",2019-08-12,"473","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3304,"47","43689-C-5-471-47",2019-08-12,"471","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,1,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,800
"C-5",24.53055,-81.48723,3314,"47","43689-C-5-477-47",2019-08-12,"477","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3328,"47","43689-C-5-475-47",2019-08-12,"475","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3336,"47","43689-C-5-480-47",2019-08-12,"480","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3338,"47","43689-C-5-472-47",2019-08-12,"472","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3341,"47","43689-C-5-479-47",2019-08-12,"479","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3348,"47","43689-C-5-478-47",2019-08-12,"478","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,5,1,800
"C-5",24.53055,-81.48723,3352,"47","43689-C-5-476-47",2019-08-12,"476","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,800
"C-5",24.53055,-81.48723,3355,"47","43689-C-5-474-47",2019-08-12,"474","Restoration","nails/cable ties","grouped",3,5,"25-50","Lower Keys",1,2019-09-18,0,1,0,0,2,2,"Y","N","N",1,NA,12,2020-07-16,1,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,800
"C-5",24.53055,-81.48723,3811,"50","43689-C-5-538-50",2019-08-12,"538","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,3680
"C-5",24.53055,-81.48723,3891,"50","43689-C-5-536-50",2019-08-12,"536","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,1,0,0,5,"Y","N","N",1,NA,12,2020-07-16,0,0,0,3,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,5,1,3680
"C-5",24.53055,-81.48723,3932,"50","43689-C-5-537-50",2019-08-12,"537","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,3680
"C-5",24.53055,-81.48723,3974,"50","43689-C-5-540-50",2019-08-12,"540","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,1,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,10,5,"Y","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,3680
"C-5",24.53055,-81.48723,4012,"50","43689-C-5-535-50",2019-08-12,"535","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,3680
"C-5",24.53055,-81.48723,4055,"50","43689-C-5-539-50",2019-08-12,"539","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,3680
"C-5",24.53055,-81.48723,4092,"50","43689-C-5-533-50",2019-08-12,"533","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,3680
"C-5",24.53055,-81.48723,4134,"50","43689-C-5-534-50",2019-08-12,"534","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,1,1,0,0,0,0,"N","N","N",2,NA,12,2020-07-16,1,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,3,0.6,4,0.8,3680
"C-5",24.53055,-81.48723,4333,"50","43689-C-5-532-50",2019-08-12,"532","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,3680
"C-5",24.53055,-81.48723,4458,"50","43689-C-5-531-50",2019-08-12,"531","Restoration","nails/cable ties","grouped",9,5,"25-50","Lower Keys",1,2019-09-18,0,0,1,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,15,8,"Y","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,3680
"C-5",24.53055,-81.48723,5477,"62","43689-C-5-495-62",2019-08-12,"495","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5480,"62","43689-C-5-492-62",2019-08-12,"492","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,5,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5488,"62","43689-C-5-493-62",2019-08-12,"493","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,1,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,1065
"C-5",24.53055,-81.48723,5489,"62","43689-C-5-497-62",2019-08-12,"497","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,5,10,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5490,"62","43689-C-5-494-62",2019-08-12,"494","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,1065
"C-5",24.53055,-81.48723,5492,"62","43689-C-5-500-62",2019-08-12,"500","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5510,"62","43689-C-5-496-62",2019-08-12,"496","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,1,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,1065
"C-5",24.53055,-81.48723,5551,"62","43689-C-5-491-62",2019-08-12,"491","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5560,"62","43689-C-5-499-62",2019-08-12,"499","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1065
"C-5",24.53055,-81.48723,5588,"62","43689-C-5-498-62",2019-08-12,"498","Restoration","nails/cable ties","grouped",5,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1065
"C-5",24.53055,-81.48723,6835,"76","43689-C-5-544-76",2019-08-12,"544","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,5,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,390
"C-5",24.53055,-81.48723,6837,"76","43689-C-5-542-76",2019-08-12,"542","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,1,0,0,30,20,"Y","N","N",3,NA,12,2020-07-16,2,0,0,0,80,0,"N","N","N",3,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,3,0.6,390
"C-5",24.53055,-81.48723,6839,"76","43689-C-5-549-76",2019-08-12,"549","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,15,0,"N","N","N",2,NA,12,2020-07-16,0,0,1,0,10,0,"N","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,390
"C-5",24.53055,-81.48723,6841,"76","43689-C-5-545-76",2019-08-12,"545","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,20,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,10,15,"N","N","N",2,"tips",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,390
"C-5",24.53055,-81.48723,6847,"76","43689-C-5-547-76",2019-08-12,"547","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,390
"C-5",24.53055,-81.48723,6849,"76","43689-C-5-550-76",2019-08-12,"550","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,1,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,15,0,"N","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,4,0.8,4,0.8,390
"C-5",24.53055,-81.48723,6851,"76","43689-C-5-543-76",2019-08-12,"543","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,390
"C-5",24.53055,-81.48723,6852,"76","43689-C-5-541-76",2019-08-12,"541","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,5,0,"N","N","N",1,NA,12,2020-07-16,1,0,0,0,30,30,"Y","N","N",3,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,390
"C-5",24.53055,-81.48723,6861,"76","43689-C-5-546-76",2019-08-12,"546","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,5,20,"N","N","N",2,NA,12,2020-07-16,0,0,0,0,15,2,"Y","N","N",2,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,390
"C-5",24.53055,-81.48723,6878,"76","43689-C-5-548-76",2019-08-12,"548","Restoration","nails/cable ties","grouped",10,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,10,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,390
"C-5",24.53055,-81.48723,6912,"77","43689-C-5-454-77",2019-08-12,"454","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,6921,"77","43689-C-5-455-77",2019-08-12,"455","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,6982,"77","43689-C-5-456-77",2019-08-12,"456","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1600
"C-5",24.53055,-81.48723,6986,"77","43689-C-5-457-77",2019-08-12,"457","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,6999,"77","43689-C-5-453-77",2019-08-12,"453","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,7000,"77","43689-C-5-452-77",2019-08-12,"452","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,1,0,0,0,5,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1600
"C-5",24.53055,-81.48723,7039,"77","43689-C-5-458-77",2019-08-12,"458","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,5,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,1600
"C-5",24.53055,-81.48723,7040,"77","43689-C-5-459-77",2019-08-12,"459","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,7066,"77","43689-C-5-460-77",2019-08-12,"460","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,7094,"77","43689-C-5-451-77",2019-08-12,"451","Restoration","nails/cable ties","grouped",1,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,1600
"C-5",24.53055,-81.48723,7439,"8","43689-C-5-529-8",2019-08-12,"529","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,5,"Y","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7440,"8","43689-C-5-530-8",2019-08-12,"530","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7492,"8","43689-C-5-528-8",2019-08-12,"528","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,5,3,"Y","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7497,"8","43689-C-5-527-8",2019-08-12,"527","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,10,2,"Y","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7510,"8","43689-C-5-523-8",2019-08-12,"523","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7524,"8","43689-C-5-524-8",2019-08-12,"524","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7525,"8","43689-C-5-522-8",2019-08-12,"522","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"C-5",24.53055,-81.48723,7548,"8","43689-C-5-525-8",2019-08-12,"525","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,1,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,955
"C-5",24.53055,-81.48723,7549,"8","43689-C-5-521-8",2019-08-12,"521","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,5,"Y","N","N",1,NA,12,2020-07-16,1,0,0,0,80,15,"Y","N","N",3,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,4,0.8,955
"C-5",24.53055,-81.48723,7557,"8","43689-C-5-526-8",2019-08-12,"526","Restoration","nails/cable ties","grouped",8,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-16,0,0,0,0,0,0,"N","N","N",1,"0",8,12,2019,9,18,2019,7,16,2020,37,339,0,5,1,5,1,955
"B-2",24.55262,-81.38171,595,"20","43692-B-2-166-20",2019-08-15,"166","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,1,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,5,0,0,0,"N","N","N",4,"REEF GONE",8,15,2019,9,18,2019,7,13,2020,34,333,0,4,0.8,0,0,835
"B-2",24.55262,-81.38171,658,"20","43692-B-2-163-20",2019-08-15,"163","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,10,2,"Y","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,661,"20","43692-B-2-169-20",2019-08-15,"169","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,678,"20","43692-B-2-162-20",2019-08-15,"162","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,687,"20","43692-B-2-170-20",2019-08-15,"170","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,1,0,60,10,"Y","N","Y",3,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,4,0.8,835
"B-2",24.55262,-81.38171,688,"20","43692-B-2-168-20",2019-08-15,"168","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,699,"20","43692-B-2-165-20",2019-08-15,"165","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,1,0,5,2,"Y","N","Y",2,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,4,0.8,835
"B-2",24.55262,-81.38171,707,"20","43692-B-2-167-20",2019-08-15,"167","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,5,"Y","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,709,"20","43692-B-2-164-20",2019-08-15,"164","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,2,0,"N","N","N",1,"TIPS/WORMS",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,835
"B-2",24.55262,-81.38171,712,"20","43692-B-2-161-20",2019-08-15,"161","Restoration","nails/cable ties","grouped",2,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,1,1,0,0,"N","N","N",2,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,4,0.8,835
"B-2",24.55262,-81.38171,839,"3","43692-B-2-219-3",2019-08-15,"219","Restoration","nails/cable ties","grouped",7,5,"25-50","Lower Keys",1,2019-09-18,0,0,0,0,0,0,"N","N","N",1,NA,12,2020-07-13,0,0,0,0,0,0,"N","N","N",1,"0",8,15,2019,9,18,2019,7,13,2020,34,333,0,5,1,5,1,1580
